id,id_provinsi,id_kabupaten,nama
82,18,6,Sungkai Tengah
82,18,71,Tanjung Senang
82,32,2,Curugkembar
82,32,15,Cilamaya Kulon
82,32,16,Tambun Utara
82,52,4,Unter Iwes
82,53,4,Fatukopa
82,53,10,Alok Timur
82,53,12,Wolomeze
82,64,2,Manor Bulatn
82,71,1,Passi Timur
82,71,5,Motoling Barat
82,72,2,Balantak Utara
82,72,5,Banawa Tengah
82,72,9,Talatako
82,75,2,Tilango
82,76,3,Rantebulahan Timur
82,81,3,Saparua Timur
82,81,8,Dawelor Dawera
82,82,4,Gane Barat Utara
82,91,1,Kramongmongga
82,91,4,Moskona Barat
82,91,6,Salkma
82,94,3,Yapsi
82,94,10,Muye
82,94,11,Molanikime
82,94,29,Wusi
82,94,30,Nikogwe
83,11,7,Panton Reu
83,12,6,Bonatua Lunasi
83,12,14,Onohazumba
83,16,1,Muara Jaya
83,18,71,Labuhan Ratu
83,71,1,Bilalang
83,71,5,Motoling Timur
83,74,2,Towea
83,75,2,Telaga Jaya
83,76,3,Mehalaan
83,82,4,Kepulauan Joronga
83,91,1,Bomberay
83,94,10,Nakama
84,12,14,Hilisalawaahe
84,91,1,Arguni
84,94,10,Teluk Deya
85,91,1,Mbahamdandara
86,91,1,Furwagi
87,91,1,Kayauni
88,91,1,Tomage
90,11,3,Labuhan Haji
90,11,5,Birem Bayeun
90,11,7,Sungai Mas
90,11,8,Ingin Jaya
90,11,9,Tiro/truseb
90,11,10,Makmur
90,11,11,Seunuddon
90,12,3,Angkola  Barat
90,12,5,Pangaribuan
90,12,8,Meranti
90,12,9,Panei
90,12,10,Siempat Nempu Hilir
90,12,11,Kabanjahe
90,12,12,Bangun Purba
90,12,13,Batang Serangan
90,12,15,Parlilitan
90,12,17,Simanindo
90,12,18,Teluk Mengkudu
90,12,20,Hulu Sihapas
90,12,21,Barumun Tengah
90,12,24,Lahewa Timur
90,12,75,Medan Baru
90,13,2,Iv Jurai
90,13,3,Bukit Sundi
90,13,4,Kupitan
90,13,5,Sungayang
90,13,6,Sungai Geringging
90,13,7,Tilatang Kamang
90,13,12,Luhak Nan Duo
90,13,71,Kuranji
90,14,3,Gaung Anak Serka
90,15,1,Kayu Aro
90,16,1,Peninjauan
90,16,3,Gelumbang
90,16,5,Megang Sakti
90,16,6,Sungai Lilin
90,16,7,Makarti Jaya
90,16,8,Muaradua Kisam
90,16,9,Semendawai Suku Iii
90,17,3,Ketahun
90,18,3,Katibung
90,18,4,Sukadana
90,18,5,Terusan Nunyai
90,18,13,Ngambur
90,18,71,Sukarame
90,19,1,Sungai Liat
90,31,71,Tebet
90,31,72,Pulo Gadung
90,32,1,Caringin
90,32,2,Pabuaran
90,32,3,Sukanagara
90,32,4,Cikancung
90,32,5,Cisompet
90,32,6,Sodonghilir
90,32,8,Cidahu
90,32,9,Mundu
90,32,10,Sukahaji
90,32,11,Cibugel
90,32,12,Krangkeng
90,32,13,Cipeundeuy
90,32,14,Pasawahan
90,32,15,Lemahabang
90,32,16,Babelan
90,32,17,Padalarang
90,32,18,Padaherang
90,32,73,Buahbatu
90,33,1,Patimuan
90,33,2,Somagede
90,33,3,Kutasari
90,33,4,Banjarmangu
90,33,5,Prembun
90,33,6,Kutoarjo
90,33,7,Wonosobo
90,33,8,Sawangan
90,33,9,Banyudono
90,33,10,Jogonalan
90,33,11,Grogol
90,33,12,Baturetno
90,33,13,Karanganyar
90,33,14,Karangmalang
90,33,15,Ngaringan
90,33,16,Jepon
90,33,17,Kaliori
90,33,18,Jakenan
90,33,19,Dawe
90,33,20,Mlonggo
90,33,21,Dempet
90,33,22,Sumowono
90,33,23,Kedu
90,33,24,Brangsong
90,33,25,Subah
90,33,26,Kesesi
90,33,27,Taman
90,33,28,Pangkah
90,33,29,Banjarharjo
90,33,74,Genuk
90,34,1,Girimulyo
90,34,2,Imogiri
90,34,3,Wonosari
90,34,4,Prambanan
90,34,71,Gondomanan
90,35,1,Tegalombo
90,35,2,Siman
90,35,3,Durenan
90,35,4,Ngunut
90,35,5,Talun
90,35,6,Plosoklaten
90,35,7,Ampelgading
90,35,8,Yosowilangun
90,35,9,Mumbulsari
90,35,10,Kalibaru
90,35,11,Tenggarang
90,35,12,Panarukan
90,35,13,Krucil
90,35,14,Purwosari
90,35,15,Wonoayu
90,35,16,Bangsal
90,35,17,Mojoagung
90,35,18,Kertosono
90,35,19,Pilangkenceng
90,35,20,Sukomoro
90,35,21,Bringin
90,35,22,Kepoh Baru
90,35,23,Plumpang
90,35,24,Modo
90,35,25,Kebomas
90,35,26,Tragah
90,35,27,Banyuates
90,35,28,Kadur
90,35,29,Ganding
90,35,78,Mulyorejo
90,36,1,Bojong
90,36,2,Bojongmanik
90,36,4,Pamarayan
90,51,8,Tejakula
90,52,2,Batukliang
90,52,3,Aikmel
90,52,4,Moyohilir
90,52,6,Sanggar
90,53,4,Kie
90,53,21,Laen Manen
90,61,1,Paloh
90,61,3,Meranti
90,61,4,Sungai Pinyuh
90,61,6,Nanga Tayap
90,61,8,Embaloh Hilir
90,61,12,Kuala Mandor-b
90,62,3,Pulau Petak
90,62,9,Sanaman Mantikei
90,63,1,Kintap
90,63,3,Sungai Pinang
90,63,4,Wanaraya
90,63,5,Candi Laras Selatan
90,63,6,Daha Selatan
90,63,7,Batang Alai Utara
90,63,9,Upau
90,64,2,Long Iram
90,64,3,Tenggarong
90,64,5,Teluk Bayur
90,65,1,Malinau Selatan
90,65,2,Sekatak
90,65,4,Sei Menggaris
90,71,1,Poigar
90,71,3,Tahuna
90,71,5,Sinonsayang
90,71,8,Siau Timur
90,72,5,Labuan
90,72,10,Dolo Barat
90,72,12,Bungku Utara
90,73,2,Kindang
90,73,6,Tompobulu
90,73,7,Pulau Sembilan
90,73,11,Sibulue
90,73,13,Belawa
90,73,17,Lamasi
90,73,26,Rantepao
90,73,71,Tallo
90,74,2,Wakorumba Selatan
90,74,3,Soropia
90,74,5,Ranomeeto
90,74,11,Mowewe
90,74,13,Wa Daga
90,76,3,Aralle
90,81,3,P. Haruku
90,82,1,Jailolo
90,82,4,Gane Timur
90,91,4,Merdey
90,91,9,Amberbaken
90,91,10,Mare
90,91,12,Catubouw
90,94,4,Napan
90,94,9,Warsa
90,94,10,Bogobaida
90,94,11,Yamo
90,94,18,Dundu
90,94,30,Gamelia
90,94,34,Kamu Timur
91,11,3,Labuhan Haji Timur
91,11,8,Krueng Barona Jaya
91,12,3,Angkola Sangkunur
91,12,8,Pulo Bandring
91,12,9,Panombean Panei
91,12,21,Aek Nabara Barumun
91,13,7,Kamang Magek
91,15,1,Gunung Tujuh
91,16,1,Lubuk Batang
91,16,3,Lembak
91,16,6,Keluang
91,16,7,Air Saleh
91,16,8,Kisam Ilir
91,16,9,Semendawai Timur
91,17,3,Napal Putih
91,18,3,Merbau Mataram
91,18,4,Bumi Agung
91,18,71,Sukabumi
91,19,1,Pemali
91,32,8,Kalimanggis
91,32,10,Sindang
91,32,14,Pondok Salam
91,33,5,Padureso
91,33,20,Pakis Aji
91,33,21,Kebonagung
91,33,25,Pecalungan
91,35,16,Mojoanyar
91,36,2,Cirinten
91,36,4,Bandung
91,52,2,Batukliang Utara
91,52,3,Wanasaba
91,52,4,Moyo Utara
91,52,6,Tambora
91,53,4,Kot'olin
91,61,4,Anjongan
91,62,9,Petak Malai
91,63,3,Paramasan
91,63,6,Daha Barat
91,63,7,Limpasu
91,64,2,Tering
91,71,2,Langowan Timur
91,71,3,Tahuna Timur
91,72,5,Tanantovea
91,73,6,Biringbulu
91,73,9,Segeri
91,73,17,Walenrang Utara
91,74,2,Pasir Putih
91,74,3,Lalonggasumeeto
91,74,5,Ranomeeto Barat
91,76,3,Buntu Malangka
91,82,1,Jailolo Selatan
91,82,4,Gane Timur Tengah
91,91,4,Biscoop
91,91,9,Mpur
91,91,10,Mare Selatan
91,94,4,Makimi
91,94,9,Yawosi
91,94,11,Dokome
91,94,30,Karu
92,11,3,Labuhan Haji Barat
92,12,8,Rawang Panca Arga
92,12,21,Sihapas Barumun
92,15,1,Kayu Aro Barat
92,16,1,Sinar Peninjauan
92,16,3,Sungai Rotan
92,16,6,Babat Supat
92,17,3,Ulok Kupai
92,18,3,Way Sulan
92,18,4,Batanghari Nuban
92,18,71,Way Halim
92,19,1,Bakam
92,52,3,Sembalun
92,71,2,Langowan Barat
92,71,3,Tahuna Barat
92,73,9,Mandalle
92,73,17,Walenrang Barat
92,74,2,Pasi Kolaga
92,82,4,Gane Timur Selatan
92,91,4,Masyeta
92,91,9,Amberbaken Barat
92,94,4,Wapoga
92,94,9,Bondifuar
92,94,30,Yiluk
93,16,1,Kedaton Peninjauan Raya
93,16,3,Muara Belida
93,17,3,Pinang Raya
93,71,2,Langowan Selatan
93,73,17,Lamasi Timur
93,94,4,Kepulauan Moora
93,94,30,Guna
94,16,3,Kelekar
94,71,2,Langowan Utara
95,16,3,Belida Darat
100,11,5,Rantau Selamat
100,11,8,Suka Makmur
100,11,9,Tangse
100,11,10,Ganda Pura
100,11,11,Baktiya
100,12,3,Batang Toru
100,12,5,Garoga
100,12,8,Air Joman
100,12,9,Raya
100,12,10,Tiga Lingga
100,12,11,Berastagi
100,12,13,Sawit Seberang
100,12,15,Tara Bintang
100,12,18,Perbaungan
100,12,24,Afulu
100,12,75,Medan Selayang
100,13,2,Bayang
100,13,3,Ix Koto Sungai Lasi
100,13,4,Koto Tujuh
100,13,5,Sungai Tarab
100,13,6,Iv Koto Aur Malintang
100,13,7,Palembayan
100,13,9,Dua Koto
100,13,12,Sasak Ranah Pasisie
100,13,71,Pauh
100,14,3,Gaung
100,16,6,Bayung Lencir
100,16,7,Banyuasin Ii
100,16,8,Pulau Beringin
100,16,9,Cempaka
100,17,3,Putri Hijau
100,18,3,Sidomulyo
100,18,4,Pekalongan
100,18,5,Seputih Mataram
100,18,13,Bengkunat
100,31,71,Setia Budi
100,31,72,Matraman
100,32,1,Ciawi
100,32,2,Lengkong
100,32,3,Pagelaran
100,32,4,Cicalengka
100,32,5,Peundeuy
100,32,6,Taraju
100,32,7,Banjarsari
100,32,8,Ciawigebang
100,32,9,Beber
100,32,10,Rajagaluh
100,32,11,Wado
100,32,12,Karangampel
100,32,13,Pabuaran
100,32,14,Purwakarta
100,32,15,Talagasari
100,32,16,Tarumajaya
100,32,17,Ngamprah
100,32,18,Mangunjaya
100,32,73,Rancasari
100,33,1,Gandrungmangu
100,33,2,Kalibagor
100,33,3,Bojongsari
100,33,4,Wanadadi
100,33,5,Kutowinangun
100,33,6,Butuh
100,33,7,Watumalang
100,33,8,Candimulyo
100,33,9,Sambi
100,33,10,Manisrenggo
100,33,11,Baki
100,33,12,Eromoko
100,33,13,Tasikmadu
100,33,14,Sragen
100,33,15,Wirosari
100,33,16,Kota Blora
100,33,17,Rembang
100,33,18,Pati
100,33,20,Bangsri
100,33,21,Gajah
100,33,22,Ambarawa
100,33,23,Ngadirejo
100,33,24,Pegandon
100,33,25,Tulis
100,33,26,Sragi
100,33,27,Petarukan
100,33,28,Slawi
100,33,29,Losari
100,33,74,Gayamsari
100,34,1,Nanggulan
100,34,2,Dlingo
100,34,3,Playen
100,34,4,Kalasan
100,34,71,Ngampilan
100,35,1,Tulakan
100,35,2,Jetis
100,35,3,Pogalan
100,35,4,Sumbergempol
100,35,5,Selopuro
100,35,6,Gurah
100,35,7,Poncokusumo
100,35,8,Rowokangkung
100,35,9,Jenggawah
100,35,10,Genteng
100,35,11,Bondowoso
100,35,12,Situbondo
100,35,13,Gading
100,35,14,Prigen
100,35,15,Sukodono
100,35,16,Dlanggu
100,35,17,Sumobito
100,35,18,Patianrowo
100,35,19,Mejayan
100,35,20,Bendo
100,35,21,Padas
100,35,22,Baureno
100,35,23,Widang
100,35,24,Babat
100,35,25,Gresik
100,35,26,Socah
100,35,27,Robatal
100,35,28,Pakong
100,35,29,Guluk Guluk
100,35,78,Gubeng
100,36,1,Saketi
100,36,2,Leuwidamar
100,36,4,Jawilan
100,52,3,Sambelia
100,52,4,Moyohulu
100,53,3,Semau
100,53,4,Amanatun Selatan
100,53,21,Malaka Timur
100,61,3,Kuala Behe
100,61,4,Mempawah Hilir
100,61,6,Sandai
100,61,8,Bunut Hilir
100,62,3,Kapuas Murung
100,62,9,Marikit
100,63,3,Pengaron
100,63,4,Barambai
100,63,5,Candi Laras Utara
100,63,6,Daha Utara
100,63,9,Muara Uya
100,64,3,Sebulu
100,64,5,Batu Putih
100,65,1,Malinau Selatan Hilir
100,65,2,Bunyu
100,65,4,Nunukan
100,71,1,Bolaang
100,71,3,Tabukan Utara
100,71,5,Tenga
100,71,8,Siau Barat Utara
100,72,5,Sindue
100,72,10,Tanambulava
100,72,12,Mamosalato
100,73,11,Cina
100,73,13,Maniang Pajo
100,73,26,Tikala
100,73,71,Panakkukang
100,74,3,Sampara
100,74,5,Landono
100,74,9,Bonegunu
100,74,11,Tinondo
100,74,13,Kusambi
100,76,3,Tabulahan
100,81,3,Salahutu
100,82,1,Sahu
100,91,4,Moskona Utara
100,91,7,Makbon
100,91,9,Mubarni / Arfu
100,91,10,Aifat Utara
100,91,12,Testega
100,94,4,Siriwo
100,94,9,Biak Barat
100,94,18,Gundagi
100,94,30,Poga
100,94,34,Kamu Utara
101,11,5,Sungai Raya
101,11,8,Kuta Malaka
101,11,10,Kuta Blang
101,11,11,Baktiya Barat
101,12,3,Marancar
101,12,8,Silau Laut
101,12,9,Dolog Masagal
101,12,10,Gunung Sitember
101,12,18,Pegajahan
101,13,2,Iv  Nagari Bayang Utara
101,16,6,Lalan
101,16,8,Sindang Danau
101,16,9,Semendawai Barat
101,17,3,Marga Sakti Sebelat
101,18,2,Bulok
101,18,3,Candipuro
101,18,5,Bandar Mataram
101,32,4,Nagreg
101,32,7,Banjaranyar
101,32,8,Cipicung
101,32,9,Greged
101,32,11,Jatinunggal
101,32,12,Kedokan Bunder
101,32,14,Babakancikao
101,32,73,Gedebage
101,33,20,Kembang
101,33,22,Bandungan
101,33,24,Ngampel
101,33,25,Kandeman
101,33,26,Siwalan
101,35,21,Kasreman
101,35,27,Karang Penang
101,36,1,Cisata
101,53,3,Semau Selatan
101,53,4,Boking
101,61,4,Mempawah Timur
101,61,6,Hulu Sungai
101,62,3,Dadahup
101,63,3,Sambung Makmur
101,71,1,Bolaang Timur
101,71,3,Nusa Tabukan
101,72,5,Sindue Tombusabora
101,73,13,Gilireng
101,73,71,Manggala
101,74,3,Bondoala
101,74,5,Mowila
101,74,9,Kambowa
101,82,1,Sahu Timur
101,91,4,Moskona Timur
101,91,7,Klayili
101,94,9,Swandiwe
101,94,30,Muara
102,11,8,Simpang Tiga
102,12,3,Muara Batang Toru
102,16,6,Tungkal Jaya
102,16,8,Sungai Are
102,18,3,Way Panji
102,53,4,Nunkolo
102,71,3,Kepulauan Marore
102,72,5,Sindue Tobata
102,74,3,Besulutu
102,74,5,Sabulakoa
103,53,4,Noebana
103,74,3,Kapoiala
104,53,4,Santian
104,74,3,Anggalomoare
105,74,3,Morosi
110,11,5,Peureulak
110,11,8,Darul Imarah
110,11,11,Lhoksukon
110,12,3,Sipirok
110,12,5,Sipahutar
110,12,9,Dolok Silau
110,12,10,Pegagan Hilir
110,12,11,Tigapanah
110,12,13,Padang Tualang
110,12,18,Pantai Cermin
110,12,24,Lahewa
110,12,75,Medan Sunggal
110,13,2,Koto Xi Tarusan
110,13,3,Kubung
110,13,4,Sumpur Kudus
110,13,5,Salimpaung
110,13,7,Palupuh
110,13,9,Panti
110,13,12,Kinali
110,13,71,Koto Tangah
110,14,3,Mandah
110,16,7,Muara Telang
110,18,2,Cukuh Balak
110,18,3,Kalianda
110,18,4,Raman Utara
110,18,5,Seputih Banyak
110,18,13,Bengkunat Belimbing
110,32,1,Cisarua
110,32,2,Palabuhanratu
110,32,3,Campaka
110,32,4,Rancaekek
110,32,5,Singajaya
110,32,6,Salawu
110,32,7,Lakbok
110,32,8,Lebakwangi
110,32,10,Sindangwangi
110,32,12,Juntinyuat
110,32,13,Patokbeusi
110,32,14,Campaka
110,32,16,Tambelang
110,32,17,Parongpong
110,32,73,Cibiru
110,33,1,Bantarsari
110,33,2,Banyumas
110,33,3,Mrebet
110,33,4,Rakit
110,33,5,Alian
110,33,6,Pituruh
110,33,7,Mojotengah
110,33,8,Mertoyudan
110,33,9,Ngemplak
110,33,10,Karangnongko
110,33,11,Gatak
110,33,12,Wuryantoro
110,33,13,Jaten
110,33,14,Sidoharjo
110,33,15,Tawangharjo
110,33,16,Banjarejo
110,33,17,Pancur
110,33,18,Gabus
110,33,20,Keling
110,33,21,Karanganyar
110,33,22,Bawen
110,33,23,Jumo
110,33,24,Gemuh
110,33,25,Batang
110,33,26,Bojong
110,33,27,Ampelgading
110,33,28,Dukuhwaru
110,33,29,Tanjung
110,33,74,Semarang Timur
110,34,1,Kalibawang
110,34,2,Pleret
110,34,3,Patuk
110,34,4,Ngemplak
110,34,71,Wirobrajan
110,35,1,Ngadirojo
110,35,2,Balong
110,35,3,Trenggalek
110,35,4,Boyolangu
110,35,5,Kesamben
110,35,6,Puncu
110,35,7,Wajak
110,35,8,Jatiroto
110,35,9,Ajung
110,35,10,Srono
110,35,11,Curah Dami
110,35,12,Mangaran
110,35,13,Pakuniran
110,35,14,Sukorejo
110,35,15,Sidoarjo
110,35,16,Puri
110,35,17,Jogo Roto
110,35,18,Baron
110,35,19,Wonoasri
110,35,20,Maospati
110,35,21,Ngawi
110,35,22,Kanor
110,35,23,Palang
110,35,24,Pucuk
110,35,25,Manyar
110,35,26,Bangkalan
110,35,27,Ketapang
110,35,28,Waru
110,35,29,Pasongsongan
110,35,78,Wonokromo
110,36,1,Pagelaran
110,36,2,Muncang
110,36,4,Kopo
110,52,4,Ropang
110,53,3,Kupang Barat
110,53,4,Amanatun Utara
110,53,13,Langke Rembong
110,53,21,Kobalima
110,61,3,Air Besar
110,61,4,Sungai Kunyit
110,61,6,Sungai Laur
110,61,7,Sepauk
110,61,8,Boyan Tanjung
110,62,2,Kota Besi
110,62,3,Kapuas Barat
110,62,9,Katingan Hulu
110,63,3,Mataraman
110,63,4,Rantau Badauh
110,63,9,Jaro
110,64,3,Tenggarong Seberang
110,64,5,Biatan
110,65,1,Mentarang
110,65,4,Nunukan Selatan
110,71,1,Lolak
110,71,2,Tompaso
110,71,3,Kendahe
110,72,10,Dolo
110,73,11,Barebbo
110,73,13,Keera
110,73,26,Sesean
110,73,71,Biring Kanaya
110,74,1,Kapontori
110,74,5,Angata
110,74,9,Wakorumba
110,74,11,Uluiwoi
110,74,13,Napano Kusambi
110,81,3,Leihitu
110,91,5,Warmare
110,91,7,Beraur
110,91,9,Moraid
110,91,10,Aifat Timur
110,94,2,Wamena
110,94,4,Yaro
110,94,18,Timori
111,11,5,Peureulak Timur
111,11,8,Darul Kamal
111,11,9,Keumala
111,12,11,Dolat Rayat
111,13,5,Tanjung Baru
111,13,9,Padang Gelugur
111,16,4,Kikim Barat
111,16,7,Sumber Marga Telang
111,18,2,Kelumbayan
111,18,3,Rajabasa
111,18,5,Way Seputih
111,32,2,Simpenan
111,32,3,Campaka Mulya
111,32,5,Cihurip
111,32,6,Puspahiang
111,32,7,Purwadadi
111,32,8,Maleber
111,32,9,Talun
111,32,11,Jatigede
111,32,14,Cibatu
111,32,15,Majalaya
111,32,16,Sukawangi
111,32,73,Panyileukan
111,33,5,Poncowarno
111,33,20,Donorojo
111,33,23,Gemawang
111,33,24,Ringinarum
111,35,11,Binakal
111,36,1,Patia
111,36,2,Sobang
111,52,4,Lenangguar
111,53,3,Nekamese
111,53,4,Toianas
111,62,2,Telawang
111,62,9,Bukit Raya
111,71,2,Tompaso Barat
111,71,5,Amurang
111,73,71,Tamalanrea
111,74,2,Maligano
111,74,5,Benua
111,81,3,Leihitu Barat
111,91,7,Klamono
111,91,9,Selemkai
111,91,10,Aifat Timur Tengah
111,94,2,Asolokobal
112,11,5,Peureulak Barat
112,11,9,Titeue
112,16,4,Kikim Timur
112,18,2,Limau
112,32,14,Bungursari
112,32,15,Karawang Timur
112,36,1,Sukaresmi
112,52,4,Lantung
112,53,4,Kokbaun
112,71,5,Amurang Barat
112,74,2,Batukara
112,74,5,Basala
112,91,7,Klabot
112,91,10,Aifat Timur Jauh
112,94,2,Walelagama
113,16,4,Kikim Selatan
113,18,2,Kelumbayan Barat
113,32,15,Karawang Barat
113,71,5,Amurang Timur
113,91,7,Klawak
113,94,2,Trikora
114,16,4,Kikim Tengah
114,91,7,Bagun
114,94,2,Napua
115,91,7,Klasafet
115,94,2,Walaik
116,91,7,Malabotom
116,94,2,Wouma
117,94,2,Walesi
118,91,7,Botain
118,94,2,Asotipo
119,91,7,Konhir
119,94,2,Maima
120,11,5,Ranto Peureulak
120,11,8,Peukan Bada
120,11,9,Sakti
120,11,11,Tanah Luas
120,12,3,Arse
120,12,5,Siborongborong
120,12,9,Silau Kahean
120,12,10,Tanah Pinem
120,12,11,Merek
120,12,13,Hinai
120,12,75,Medan Helvetia
120,13,3,X Koto Diatas
120,14,3,Kateman
120,16,2,Sirah Pulau Padang
120,16,4,Lahat
120,18,3,Palas
120,18,4,Purbolinggo
120,18,5,Rumbia
120,32,1,Megamendung
120,32,2,Warung Kiara
120,32,3,Cibeber
120,32,4,Majalaya
120,32,5,Cikajang
120,32,6,Tanjungjaya
120,32,7,Pamarican
120,32,8,Garawangi
120,32,9,Sumber
120,32,10,Leuwimunding
120,32,11,Tomo
120,32,12,Sliyeg
120,32,13,Purwadadi
120,32,15,Rawamerta
120,32,16,Sukatani
120,32,17,Lembang
120,32,73,Ujung Berung
120,33,1,Kawunganten
120,33,2,Patikraja
120,33,3,Bobotsari
120,33,4,Punggelan
120,33,5,Kebumen
120,33,6,Kemiri
120,33,7,Garung
120,33,8,Tempuran
120,33,9,Nogosari
120,33,10,Ngawen
120,33,11,Kartasura
120,33,12,Manyaran
120,33,13,Colomadu
120,33,14,Tanon
120,33,15,Grobogan
120,33,16,Tunjungan
120,33,17,Kragan
120,33,18,Margorejo
120,33,20,Karimunjawa
120,33,21,Mijen
120,33,22,Bringin
120,33,23,Candiroto
120,33,24,Weleri
120,33,25,Warung Asem
120,33,26,Wonopringgo
120,33,27,Comal
120,33,28,Adiwerna
120,33,29,Kersana
120,33,74,Semarang Utara
120,34,1,Samigaluh
120,34,2,Piyungan
120,34,3,Gedang Sari
120,34,4,Ngaglik
120,34,71,Gedong Tengen
120,35,1,Sudimoro
120,35,2,Kauman
120,35,3,Tugu
120,35,4,Tulungagung
120,35,5,Selorejo
120,35,6,Kepung
120,35,7,Turen
120,35,8,Randuagung
120,35,9,Rambipuji
120,35,10,Rogojampi
120,35,11,Pakem
120,35,12,Panji
120,35,13,Kotaanyar
120,35,14,Pandaan
120,35,15,Buduran
120,35,16,Trowulan
120,35,17,Peterongan
120,35,18,Gondang
120,35,19,Balerejo
120,35,20,Karangrejo
120,35,21,Paron
120,35,22,Sumberejo
120,35,23,Semanding
120,35,24,Sukodadi
120,35,25,Bungah
120,35,26,Burneh
120,35,27,Sokobanah
120,35,28,Batu Marmar
120,35,29,Ambunten
120,35,78,Dukuh Pakis
120,36,1,Labuan
120,36,2,Cipanas
120,36,3,Pasarkemis
120,36,4,Cikande
120,53,3,Kupang Tengah
120,53,13,Ruteng
120,53,21,Kobalima Timur
120,61,4,Toho
120,61,5,Jangkang
120,61,6,Simpang Hulu
120,61,7,Tempunak
120,61,8,Pengkadan
120,62,2,Baamang
120,63,2,Kelumpang Selatan
120,63,3,Simpang Empat
120,63,4,Cerbon
120,64,3,Anggana
120,65,1,Mentarang Hulu
120,65,4,Sebatik Barat
120,71,1,Sangtombolang
120,71,2,Kawangkoan
120,71,5,Tareran
120,72,5,Sirenja
120,72,10,Sigi Biromaru
120,73,11,Ponre
120,73,13,Pitumpanua
120,73,22,Masamba
120,73,26,Balusu
120,74,9,Kulisusu
120,74,11,Ueesi
120,91,5,Prafi
120,91,7,Salawati
120,94,2,Hubikosi
121,11,11,Nibong
121,13,9,Rao
121,14,3,Pelangiran
121,16,2,Jejawi
121,16,4,Gumay Talang
121,18,3,Sragi
121,18,4,Way Bungur
121,18,5,Bumi Nabung
121,32,2,Bantargadung
121,32,4,Solokan Jeruk
121,32,8,Sindangagung
121,32,9,Dukupuntang
121,32,16,Sukakarya
121,32,73,Cinambo
121,33,1,Kampung Laut
121,33,22,Bancak
121,33,23,Bejen
121,35,10,Blimbingsari
121,35,20,Karas
121,36,1,Carita
121,36,2,Lebakgedong
121,36,3,Sindang Jaya
121,36,4,Kibin
121,52,4,Lape
121,53,3,Taebenu
121,53,13,Wae Rii
121,61,4,Sadaniang
121,61,6,Simpang Dua
121,63,2,Kelumpang Hilir
121,63,3,Telaga Bauntung
121,71,2,Kawangkoan Barat
121,71,5,Sulta
121,73,22,Mappedeceng
121,74,9,Kulisusu Barat
121,91,7,Mayamuk
121,94,2,Pelebaga
121,94,18,Yuneri
122,13,9,Mapat Tunggul
122,14,3,Teluk Belengkong
122,16,4,Pseksu
122,18,5,Putra Rumbia
122,52,4,Lopok
122,53,13,Lelak
122,71,2,Kawangkoan Utara
122,73,22,Rampi
122,74,9,Kulisusu Utara
122,91,7,Salawati Timur
122,94,2,Ibele
123,13,9,Mapat Tunggul Selatan
123,14,3,Pulau Burung
123,16,4,Lahat Selatan
123,53,13,Rahong Utara
123,91,7,Hobard
123,94,2,Tailarek
124,13,9,Rao Selatan
124,91,7,Buk
124,94,2,Hubikiak
125,13,9,Rao Utara
125,94,18,Tagime
126,94,18,Danime
127,94,18,Yuko
130,11,5,Idi Rayeuk
130,11,8,Pulo Aceh
130,11,9,Mila
130,11,11,Samudera
130,12,1,Hiliduho
130,12,5,Pagaran
130,12,7,Bilah Hilir
130,12,9,Raya Kahean
130,12,11,Barusjahe
130,12,13,Secanggang
130,12,75,Medan Petisah
130,13,3,X Koto Singkarak
130,16,1,Batu Raja Timur
130,16,2,Pampangan
130,18,3,Penengahan
130,18,5,Seputih Surabaya
130,19,1,Belinyu
130,32,1,Sukaraja
130,32,2,Jampang Tengah
130,32,3,Warungkondang
130,32,4,Ciparay
130,32,5,Banjarwangi
130,32,6,Sukaraja
130,32,7,Cidolog
130,32,8,Kuningan
130,32,9,Palimanan
130,32,10,Palasah
130,32,11,Ujung Jaya
130,32,12,Jatibarang
130,32,13,Cikaum
130,32,15,Tempuran
130,32,16,Pebayuran
130,32,17,Cisarua
130,32,73,Arcamanik
130,33,1,Jeruklegi
130,33,2,Purwojati
130,33,3,Karangreja
130,33,4,Karangkobar
130,33,5,Pejagoan
130,33,6,Bruno
130,33,7,Kejajar
130,33,8,Kajoran
130,33,9,Simo
130,33,10,Ceper
130,33,12,Selogiri
130,33,13,Gondangrejo
130,33,14,Gemolong
130,33,15,Purwodadi
130,33,16,Japah
130,33,17,Sluke
130,33,18,Gembong
130,33,21,Wedung
130,33,22,Pringapus
130,33,23,Tretep
130,33,24,Rowosari
130,33,26,Kedungwuni
130,33,27,Ulujami
130,33,28,Dukuhturi
130,33,29,Bulakamba
130,33,74,Semarang Tengah
130,34,2,Banguntapan
130,34,3,Nglipar
130,34,4,Sleman
130,34,71,Jetis
130,35,2,Jambon
130,35,3,Bendungan
130,35,4,Kedungwaru
130,35,5,Doko
130,35,6,Kandangan
130,35,7,Bululawang
130,35,8,Sukodono
130,35,9,Balung
130,35,10,Kabat
130,35,11,Wringin
130,35,12,Kapongan
130,35,13,Paiton
130,35,14,Gempol
130,35,15,Sedati
130,35,16,Sooko
130,35,17,Jombang
130,35,18,Sukomoro
130,35,19,Madiun
130,35,20,Barat
130,35,21,Kedunggalar
130,35,22,Balen
130,35,23,Tuban
130,35,24,Lamongan
130,35,25,Sidayu
130,35,26,Arosbaya
